student_id,skills,experience_years,course_grades,projects_completed,extracurriculars,job_offer
2639,SQL,3,96.2,5,2,0
2640,C++,5,60.18,8,0,0
2641,SQL,5,60.01,3,1,1
2641,Python,5,60.01,3,1,1
2642,SQL,4,78.89,0,2,0
2643,C++,4,61.17,3,1,0
2643,Java,4,61.17,3,1,0
2644,Java,5,98.98,8,4,1
2644,Machine Learning,5,98.98,8,4,1
2644,SQL,5,98.98,8,4,1
2645,Java,4,68.88,6,1,1
2646,Data Analysis,5,78.91,5,1,1
2646,Java,5,78.91,5,1,1
2646,Machine Learning,5,78.91,5,1,1
2647,Python,1,62.45,1,0,0
2648,SQL,5,80.88,3,0,0
2649,Java,2,75.2,0,3,0
2649,C++,2,75.2,0,3,0
2649,SQL,2,75.2,0,3,0
2650,Java,4,61.79,2,0,1
2650,Data Analysis,4,61.79,2,0,1
2651,Data Analysis,5,73.4,1,4,0
2651,Python,5,73.4,1,4,0
2651,SQL,5,73.4,1,4,0
2652,Java,5,75.66,3,4,0
2652,SQL,5,75.66,3,4,0
2653,Machine Learning,4,99.6,3,1,0
2653,Java,4,99.6,3,1,0
2654,SQL,1,68.32,8,0,1
2654,Python,1,68.32,8,0,1
2654,Machine Learning,1,68.32,8,0,1
2655,C++,1,81.79,6,3,0
2655,Java,1,81.79,6,3,0
2656,SQL,4,99.49,2,0,1
2656,Java,4,99.49,2,0,1
2657,Data Analysis,0,91.68,6,3,1
2658,Machine Learning,4,99.73,7,1,1
2658,SQL,4,99.73,7,1,1
2658,Data Analysis,4,99.73,7,1,1
2659,SQL,4,98.73,6,4,1
2659,Machine Learning,4,98.73,6,4,1
2660,Java,1,79.58,7,0,1
2660,Machine Learning,1,79.58,7,0,1
2660,C++,1,79.58,7,0,1
2661,Data Analysis,1,87.86,8,0,1
2661,Python,1,87.86,8,0,1
2662,C++,4,64.42,0,4,0
2662,Python,4,64.42,0,4,0
2662,Java,4,64.42,0,4,0
2663,Machine Learning,4,77.65,9,4,1
2663,Python,4,77.65,9,4,1
2663,SQL,4,77.65,9,4,1
2664,C++,4,92.36,5,2,1
2665,Java,1,80.21,3,2,0
2665,C++,1,80.21,3,2,0
2665,SQL,1,80.21,3,2,0
2666,SQL,4,88.11,0,2,1
2667,Machine Learning,4,89.83,1,4,0
2668,Java,3,70.14,9,2,1
2668,Machine Learning,3,70.14,9,2,1
2668,Data Analysis,3,70.14,9,2,1
2669,Java,0,95.03,3,0,0
2669,Python,0,95.03,3,0,0
2670,Machine Learning,2,78.39,0,4,0
2671,Data Analysis,0,68.41,5,0,1
2671,Python,0,68.41,5,0,1
2672,C++,3,94.62,0,4,0
2672,Java,3,94.62,0,4,0
2672,Data Analysis,3,94.62,0,4,0
2673,Machine Learning,2,76.71,8,1,0
2673,Data Analysis,2,76.71,8,1,0
2674,Python,4,90.01,9,0,0
2674,SQL,4,90.01,9,0,0
2674,C++,4,90.01,9,0,0
2675,Data Analysis,3,81.92,2,4,1
2676,SQL,4,75.27,0,3,1
2676,C++,4,75.27,0,3,1
2677,Python,1,92.4,5,4,0
2677,SQL,1,92.4,5,4,0
2678,SQL,5,83.38,5,1,1
2678,Data Analysis,5,83.38,5,1,1
2679,Machine Learning,3,75.62,6,4,0
2679,Python,3,75.62,6,4,0
2680,Data Analysis,1,64.38,6,1,1
2681,Data Analysis,3,95.82,9,2,0
2681,C++,3,95.82,9,2,0
2682,SQL,3,61.42,3,0,0
2682,Java,3,61.42,3,0,0
2683,C++,1,94.53,4,1,1
2683,Data Analysis,1,94.53,4,1,1
2683,Java,1,94.53,4,1,1
2684,Machine Learning,2,74.4,2,3,0
2684,Python,2,74.4,2,3,0
2684,Java,2,74.4,2,3,0
2685,SQL,0,85.57,5,0,0
2686,Machine Learning,4,96.89,6,4,0
2686,SQL,4,96.89,6,4,0
2687,Machine Learning,3,66.07,8,4,0
2688,Python,4,82.68,8,1,1
2688,Data Analysis,4,82.68,8,1,1
2689,Data Analysis,5,90.58,4,3,1
2689,SQL,5,90.58,4,3,1
2690,Java,1,90.3,3,1,1
2690,Machine Learning,1,90.3,3,1,1
2691,Data Analysis,4,81.03,6,3,0
2691,Machine Learning,4,81.03,6,3,0
2692,Java,1,84.99,2,1,0
2693,C++,4,90.3,3,2,0
2694,Machine Learning,0,93.64,8,2,1
2694,C++,0,93.64,8,2,1
2695,SQL,0,90.47,4,2,0
2696,SQL,0,74.16,9,1,0
2696,C++,0,74.16,9,1,0
2696,Machine Learning,0,74.16,9,1,0
2697,Python,0,99.87,6,0,0
2698,Java,0,77.38,1,4,1
2699,SQL,0,60.98,8,0,1
2699,C++,0,60.98,8,0,1
2700,Data Analysis,1,74.5,4,4,1
2701,SQL,3,65.11,4,3,0
2701,C++,3,65.11,4,3,0
2701,Java,3,65.11,4,3,0
2702,Data Analysis,4,64.86,3,2,0
2702,Java,4,64.86,3,2,0
2703,Python,0,71.26,7,2,1
2704,C++,1,62.14,3,4,0
2704,Python,1,62.14,3,4,0
2705,Data Analysis,1,87.54,1,2,1
2705,SQL,1,87.54,1,2,1
2705,C++,1,87.54,1,2,1
2706,C++,1,62.96,4,0,1
2706,SQL,1,62.96,4,0,1
2706,Data Analysis,1,62.96,4,0,1
2707,Python,3,68.13,2,1,1
2707,SQL,3,68.13,2,1,1
2707,Data Analysis,3,68.13,2,1,1
2708,Java,4,63.72,3,2,0
2708,Machine Learning,4,63.72,3,2,0
2709,Java,3,62.53,2,2,1
2710,C++,2,70.71,6,3,1
2710,Java,2,70.71,6,3,1
2711,Java,1,82.88,5,1,0
2711,Python,1,82.88,5,1,0
2712,SQL,2,98.59,1,4,1
2712,C++,2,98.59,1,4,1
2713,SQL,5,95.02,7,1,1
2713,Python,5,95.02,7,1,1
2713,Data Analysis,5,95.02,7,1,1
2714,Machine Learning,0,95.04,4,1,0
2714,Python,0,95.04,4,1,0
2715,Java,0,67.04,5,4,0
2715,Data Analysis,0,67.04,5,4,0
2715,Python,0,67.04,5,4,0
2716,Java,3,70.6,7,1,1
2716,Machine Learning,3,70.6,7,1,1
2716,SQL,3,70.6,7,1,1
2717,Data Analysis,4,63.06,6,3,1
2717,SQL,4,63.06,6,3,1
2718,Data Analysis,2,91.14,2,0,0
2718,SQL,2,91.14,2,0,0
2719,Machine Learning,4,62.79,1,1,1
2720,SQL,3,82.27,2,0,0
2720,Java,3,82.27,2,0,0
2720,Python,3,82.27,2,0,0
2721,Machine Learning,0,69.92,7,3,0
2722,SQL,4,69.74,3,3,1
2722,C++,4,69.74,3,3,1
2723,SQL,4,99.63,7,1,1
2723,Java,4,99.63,7,1,1
2724,Java,0,90.27,3,2,0
2725,Machine Learning,2,93.48,6,1,1
2726,Java,0,82.88,5,0,1
2727,Machine Learning,4,94.84,9,3,0
2727,Data Analysis,4,94.84,9,3,0
2727,Python,4,94.84,9,3,0
2728,C++,2,85.82,0,0,1
2728,Python,2,85.82,0,0,1
2729,Java,2,97.85,7,0,0
2730,C++,0,71.25,5,4,1
2731,SQL,4,83.81,1,3,1
2731,Data Analysis,4,83.81,1,3,1
2732,C++,3,87.61,4,3,0
2733,Machine Learning,4,75.72,1,0,0
2733,SQL,4,75.72,1,0,0
2733,Java,4,75.72,1,0,0
2734,SQL,1,95.19,9,3,1
2734,Python,1,95.19,9,3,1
2734,Machine Learning,1,95.19,9,3,1
2735,Java,5,99.19,6,1,1
2736,Java,3,79.75,9,4,0
2736,Data Analysis,3,79.75,9,4,0
2736,SQL,3,79.75,9,4,0
2737,Java,2,75.63,5,1,0
2738,Python,3,78.88,6,2,1
2739,Data Analysis,2,94.11,5,2,0
2739,Python,2,94.11,5,2,0
2740,Python,2,85.82,9,0,0
2741,C++,3,61.79,0,2,0
2741,Python,3,61.79,0,2,0
2742,Python,2,81.69,2,1,0
2743,Data Analysis,2,60.69,9,2,0
2744,Machine Learning,1,91.14,1,0,0
2744,Python,1,91.14,1,0,0
2744,C++,1,91.14,1,0,0
2745,SQL,4,73.13,0,3,0
2746,Python,4,78.88,0,4,0
2747,Data Analysis,5,91.95,3,0,1
2747,Python,5,91.95,3,0,1
2748,Python,5,61.86,0,0,0
2749,Java,1,66.34,1,0,1
2749,Machine Learning,1,66.34,1,0,1
2749,Data Analysis,1,66.34,1,0,1
2750,Data Analysis,5,75.92,0,1,1
2751,Python,3,69.2,5,3,0
2751,Data Analysis,3,69.2,5,3,0
2752,Data Analysis,0,73.52,3,0,1
2753,Machine Learning,0,99.93,7,3,0
2753,SQL,0,99.93,7,3,0
2754,Java,0,93.02,4,0,1
2754,Machine Learning,0,93.02,4,0,1
2755,Machine Learning,1,95.36,9,1,1
2755,Java,1,95.36,9,1,1
2755,Python,1,95.36,9,1,1
2756,Machine Learning,1,97.48,4,0,0
2757,Machine Learning,2,73.64,7,2,0
2758,Data Analysis,0,71.88,9,1,1
2759,SQL,3,69.36,5,0,1
2760,Machine Learning,5,93.2,5,0,1
2761,Data Analysis,3,87.18,2,0,1
2762,Java,5,69.45,5,2,1
2763,Data Analysis,0,75.08,9,2,0
2763,C++,0,75.08,9,2,0
2763,SQL,0,75.08,9,2,0
2764,Machine Learning,0,80.27,6,0,1
2764,Java,0,80.27,6,0,1
2764,C++,0,80.27,6,0,1
2765,Python,0,81.13,1,2,0
2765,Java,0,81.13,1,2,0
2765,SQL,0,81.13,1,2,0
2766,C++,1,95.55,2,0,0
2766,Java,1,95.55,2,0,0
2767,Java,5,75.22,5,2,0
2767,C++,5,75.22,5,2,0
2767,Python,5,75.22,5,2,0
2768,Python,1,96.34,9,3,0
2768,C++,1,96.34,9,3,0
2769,Machine Learning,1,77.65,8,0,0
2770,C++,4,89.85,8,0,1
2771,Data Analysis,3,97.21,7,4,1
2771,SQL,3,97.21,7,4,1
2772,Data Analysis,3,96.3,7,4,1
2772,Python,3,96.3,7,4,1
2772,Machine Learning,3,96.3,7,4,1
2773,C++,2,62.28,8,1,1
2773,Python,2,62.28,8,1,1
2774,SQL,1,68.23,8,3,0
2774,C++,1,68.23,8,3,0
2775,Data Analysis,5,79.08,9,3,0
2775,SQL,5,79.08,9,3,0
2775,C++,5,79.08,9,3,0
2776,Machine Learning,4,77.26,8,1,0
2777,SQL,4,85.64,4,4,1
2777,C++,4,85.64,4,4,1
2778,Python,3,97.79,5,1,1
2779,Data Analysis,1,64.5,4,4,0
2779,SQL,1,64.5,4,4,0
2780,Python,2,78.07,0,0,0
2781,C++,1,67.7,3,1,1
2781,Python,1,67.7,3,1,1
2781,Data Analysis,1,67.7,3,1,1
2782,Machine Learning,0,95.76,0,2,0
2782,Python,0,95.76,0,2,0
2783,Java,1,98.58,0,4,0
2784,C++,0,79.15,2,0,1
2784,Machine Learning,0,79.15,2,0,1
2785,Data Analysis,0,64.16,6,2,0
2786,Python,2,91.41,0,2,0
2787,Java,5,87.89,6,3,0
2787,SQL,5,87.89,6,3,0
2788,Machine Learning,3,74.19,9,4,0
2789,Python,1,95.5,9,0,0
2789,Java,1,95.5,9,0,0
2790,Data Analysis,0,99.03,0,4,0
2790,C++,0,99.03,0,4,0
2791,Data Analysis,1,82.31,8,0,0
2791,Machine Learning,1,82.31,8,0,0
2792,SQL,5,82.63,4,4,1
2792,C++,5,82.63,4,4,1
2792,Data Analysis,5,82.63,4,4,1
2793,Data Analysis,3,71.9,5,2,1
2793,Machine Learning,3,71.9,5,2,1
2794,C++,5,83.38,8,3,1
2794,Machine Learning,5,83.38,8,3,1
2795,Java,3,77.59,2,1,1
2795,C++,3,77.59,2,1,1
2796,Python,4,72.09,2,4,1
2797,C++,3,62.69,4,2,1
2797,Data Analysis,3,62.69,4,2,1
2798,Data Analysis,2,70.11,6,1,0
2799,Python,5,67.91,2,1,1
2800,Data Analysis,0,81.68,3,1,0
2801,Python,4,84.07,1,2,1
2802,Data Analysis,2,84.34,8,0,0
2802,Python,2,84.34,8,0,0
2803,C++,1,75.53,9,1,0
2804,Data Analysis,5,76.85,8,3,1
2804,SQL,5,76.85,8,3,1
2804,Java,5,76.85,8,3,1
2805,Machine Learning,0,93.37,1,0,1
2805,Data Analysis,0,93.37,1,0,1
2806,Python,3,79.05,4,2,0
2807,Machine Learning,0,99.51,0,1,0
2807,C++,0,99.51,0,1,0
2807,Data Analysis,0,99.51,0,1,0
2808,SQL,1,77.58,7,2,1
2809,C++,4,85.98,5,2,1
2809,Data Analysis,4,85.98,5,2,1
2809,SQL,4,85.98,5,2,1
2810,SQL,4,62.01,9,1,0
2810,Machine Learning,4,62.01,9,1,0
2810,Python,4,62.01,9,1,0
2811,C++,5,86.13,9,2,1
2812,C++,4,94.06,1,3,1
2813,SQL,5,97.7,1,3,0
2813,C++,5,97.7,1,3,0
2814,C++,5,99.89,9,4,0
2814,Python,5,99.89,9,4,0
2815,Java,5,71.29,4,1,1
2816,Data Analysis,3,83.01,6,1,1
2816,SQL,3,83.01,6,1,1
2816,Java,3,83.01,6,1,1
2817,C++,2,78.03,8,1,1
2817,Java,2,78.03,8,1,1
2818,Data Analysis,5,82.55,8,4,1
2818,C++,5,82.55,8,4,1
2819,Python,5,66.3,5,3,1
2819,Machine Learning,5,66.3,5,3,1
2820,C++,2,94.25,1,3,1
2820,Machine Learning,2,94.25,1,3,1
2820,Data Analysis,2,94.25,1,3,1
2821,Machine Learning,0,96.38,5,1,0
2821,Java,0,96.38,5,1,0
2822,Python,5,77.99,0,2,1
2822,C++,5,77.99,0,2,1
2822,SQL,5,77.99,0,2,1
2823,Machine Learning,3,71.22,1,0,0
2823,C++,3,71.22,1,0,0
2824,Data Analysis,4,65.63,2,0,1
2824,SQL,4,65.63,2,0,1
2824,Machine Learning,4,65.63,2,0,1
2825,Python,4,87.35,4,1,0
2825,Data Analysis,4,87.35,4,1,0
2826,Python,1,72.49,9,1,0
2826,Java,1,72.49,9,1,0
2826,SQL,1,72.49,9,1,0
2827,Data Analysis,1,96.38,0,3,1
2827,Machine Learning,1,96.38,0,3,1
2828,Data Analysis,4,86.84,9,3,1
2829,C++,4,85.83,4,2,1
2829,Python,4,85.83,4,2,1
2830,SQL,3,82.38,4,3,0
2830,Data Analysis,3,82.38,4,3,0
2831,SQL,2,61.83,3,0,1
2831,Python,2,61.83,3,0,1
2832,Java,1,97.28,2,0,0
2832,Data Analysis,1,97.28,2,0,0
2832,Machine Learning,1,97.28,2,0,0
2833,SQL,2,85.12,6,3,0
2833,Machine Learning,2,85.12,6,3,0
2833,Python,2,85.12,6,3,0
2834,Python,3,99.76,6,0,0
2834,SQL,3,99.76,6,0,0
2834,Data Analysis,3,99.76,6,0,0
2835,Java,4,81.49,0,0,0
2835,Python,4,81.49,0,0,0
2836,SQL,5,88.4,6,0,1
2836,Python,5,88.4,6,0,1
2836,C++,5,88.4,6,0,1
2837,C++,2,62.25,2,0,0
2837,Machine Learning,2,62.25,2,0,0
2837,Data Analysis,2,62.25,2,0,0
2838,Python,4,85.27,2,4,0
2838,C++,4,85.27,2,4,0
2839,Python,4,90.59,5,1,1
2839,SQL,4,90.59,5,1,1
2839,C++,4,90.59,5,1,1
2840,C++,0,91.14,5,2,0
2840,SQL,0,91.14,5,2,0
2840,Python,0,91.14,5,2,0
2841,Python,2,90.8,3,4,1
2841,Java,2,90.8,3,4,1
2842,C++,5,69.05,4,2,0
2842,Machine Learning,5,69.05,4,2,0
2843,SQL,2,99.02,2,4,0
2843,Java,2,99.02,2,4,0
2843,Data Analysis,2,99.02,2,4,0
2844,C++,4,99.81,2,4,0
2844,Java,4,99.81,2,4,0
2845,Data Analysis,5,63.02,8,2,1
2845,Python,5,63.02,8,2,1
2846,Java,3,97.46,4,1,1
2846,SQL,3,97.46,4,1,1
2846,Machine Learning,3,97.46,4,1,1
2847,SQL,0,71.58,0,3,1
2848,C++,4,87.57,8,4,1
2848,Java,4,87.57,8,4,1
2848,Python,4,87.57,8,4,1
2849,Machine Learning,1,73.52,9,1,1
2849,Python,1,73.52,9,1,1
2849,SQL,1,73.52,9,1,1
2850,Python,1,98.71,5,3,0
2850,Machine Learning,1,98.71,5,3,0
2851,C++,0,64.06,8,2,0
2851,Data Analysis,0,64.06,8,2,0
2851,Java,0,64.06,8,2,0
2852,Python,3,79.91,6,4,1
2852,SQL,3,79.91,6,4,1
2853,SQL,4,77.12,9,3,0
2853,C++,4,77.12,9,3,0
2853,Data Analysis,4,77.12,9,3,0
2854,C++,2,73.04,9,1,1
2855,SQL,0,85.82,6,3,0
2855,Machine Learning,0,85.82,6,3,0
2856,C++,3,65.24,4,2,0
2856,Machine Learning,3,65.24,4,2,0
2856,Java,3,65.24,4,2,0
2857,Data Analysis,2,88.67,6,3,1
2858,Machine Learning,1,99.22,9,0,0
2858,Java,1,99.22,9,0,0
2858,C++,1,99.22,9,0,0
2859,Data Analysis,1,92.18,3,4,1
2860,C++,2,94.4,5,1,0
2860,SQL,2,94.4,5,1,0
2860,Data Analysis,2,94.4,5,1,0
2861,Data Analysis,0,74.39,1,1,1
2861,Python,0,74.39,1,1,1
2861,Java,0,74.39,1,1,1
2862,C++,1,73.0,9,4,0
2862,Java,1,73.0,9,4,0
2863,Java,4,80.68,2,4,1
2864,Data Analysis,5,61.83,1,0,0
2864,SQL,5,61.83,1,0,0
2864,C++,5,61.83,1,0,0
2865,SQL,2,97.81,9,0,0
2865,Python,2,97.81,9,0,0
2866,Java,2,65.75,1,1,0
2866,C++,2,65.75,1,1,0
2866,SQL,2,65.75,1,1,0
2867,Data Analysis,1,96.12,6,3,1
2867,Java,1,96.12,6,3,1
2868,Data Analysis,0,63.34,4,4,1
2868,Machine Learning,0,63.34,4,4,1
2869,C++,4,92.9,5,0,0
2870,Python,0,66.08,2,0,0
2871,Java,3,61.53,9,0,0
2872,Java,3,88.78,4,3,0
2873,C++,5,71.21,4,1,1
2873,Data Analysis,5,71.21,4,1,1
2874,C++,1,88.58,3,1,1
2874,Data Analysis,1,88.58,3,1,1
2874,Python,1,88.58,3,1,1
2875,Java,1,82.2,9,0,0
2876,Java,1,64.35,3,3,0
2876,Python,1,64.35,3,3,0
2877,SQL,5,97.29,7,3,0
2877,Machine Learning,5,97.29,7,3,0
2878,Data Analysis,3,78.09,5,1,1
2879,Data Analysis,0,89.38,1,4,1
2880,Python,5,80.04,1,0,1
2880,Data Analysis,5,80.04,1,0,1
2881,SQL,5,84.17,1,3,0
2882,SQL,0,72.11,5,4,0
2882,Python,0,72.11,5,4,0
2882,C++,0,72.11,5,4,0
2883,Data Analysis,1,68.01,0,2,0
2883,Python,1,68.01,0,2,0
2884,Data Analysis,4,81.7,2,0,1
2884,Java,4,81.7,2,0,1
2885,Python,0,77.61,0,2,1
2886,Data Analysis,3,75.6,3,1,1
2886,Machine Learning,3,75.6,3,1,1
2886,Python,3,75.6,3,1,1
2887,Data Analysis,2,86.9,0,1,1
2887,Machine Learning,2,86.9,0,1,1
2887,SQL,2,86.9,0,1,1
2888,Python,2,87.62,8,1,1
2888,Java,2,87.62,8,1,1
2889,Python,5,61.84,5,3,1
2889,SQL,5,61.84,5,3,1
2889,Machine Learning,5,61.84,5,3,1
2890,Data Analysis,2,73.55,7,3,1
2890,C++,2,73.55,7,3,1
2890,Java,2,73.55,7,3,1
2891,Java,4,76.47,1,4,1
2891,Data Analysis,4,76.47,1,4,1
2892,Java,1,63.88,5,2,0
2893,SQL,3,69.44,3,1,0
2894,C++,4,62.07,6,1,1
2894,SQL,4,62.07,6,1,1
2895,Python,3,99.85,7,3,1
2895,C++,3,99.85,7,3,1
2895,SQL,3,99.85,7,3,1
2896,Python,3,89.46,5,3,1
2896,SQL,3,89.46,5,3,1
2896,C++,3,89.46,5,3,1
2897,Data Analysis,1,63.5,0,3,1
2897,Java,1,63.5,0,3,1
2898,Java,5,60.81,7,0,0
2898,SQL,5,60.81,7,0,0
2899,Data Analysis,2,88.77,0,2,0
2899,SQL,2,88.77,0,2,0
2900,Python,1,77.57,8,2,0
2900,Machine Learning,1,77.57,8,2,0
2901,Data Analysis,4,91.47,1,0,1
2902,Python,5,96.94,9,1,1
2902,Java,5,96.94,9,1,1
2902,SQL,5,96.94,9,1,1
2903,C++,4,83.97,5,4,1
2903,SQL,4,83.97,5,4,1
2903,Machine Learning,4,83.97,5,4,1
2904,Python,5,67.48,7,4,0
2904,Machine Learning,5,67.48,7,4,0
2904,Java,5,67.48,7,4,0
2905,C++,4,91.29,4,1,0
2905,Python,4,91.29,4,1,0
2906,SQL,1,98.23,1,4,0
2906,Data Analysis,1,98.23,1,4,0
2907,Java,5,83.21,4,3,1
2908,Java,5,87.28,0,2,1
2908,Data Analysis,5,87.28,0,2,1
2909,Data Analysis,3,73.5,7,3,0
2909,SQL,3,73.5,7,3,0
2910,C++,3,75.26,7,4,0
2910,Python,3,75.26,7,4,0
2910,SQL,3,75.26,7,4,0
2911,C++,0,89.39,1,4,0
2912,Data Analysis,4,97.11,5,2,1
2912,C++,4,97.11,5,2,1
2913,Data Analysis,3,85.16,7,3,1
2913,C++,3,85.16,7,3,1
2914,Java,0,91.59,9,2,0
2915,SQL,3,66.87,7,4,0
2915,Machine Learning,3,66.87,7,4,0
2915,Python,3,66.87,7,4,0
2916,C++,4,68.48,6,2,1
2916,Machine Learning,4,68.48,6,2,1
2917,Machine Learning,5,81.28,2,2,0
2917,SQL,5,81.28,2,2,0
2917,C++,5,81.28,2,2,0
2918,Python,2,67.06,3,4,1
2918,Data Analysis,2,67.06,3,4,1
2918,Java,2,67.06,3,4,1
2919,C++,4,85.4,0,2,1
2919,Java,4,85.4,0,2,1
2919,Python,4,85.4,0,2,1
2920,Java,1,71.67,8,3,0
2920,SQL,1,71.67,8,3,0
2921,Machine Learning,3,91.66,9,4,1
2921,Python,3,91.66,9,4,1
2922,Java,3,92.32,9,2,0
2923,Machine Learning,5,78.55,1,1,1
2924,Data Analysis,1,67.23,9,3,1
2924,Java,1,67.23,9,3,1
2924,C++,1,67.23,9,3,1
2925,C++,5,85.87,6,3,1
2925,Data Analysis,5,85.87,6,3,1
2926,Java,1,99.71,7,3,1
2926,SQL,1,99.71,7,3,1
2926,Data Analysis,1,99.71,7,3,1
2927,Machine Learning,2,84.9,3,0,1
2927,SQL,2,84.9,3,0,1
2927,Data Analysis,2,84.9,3,0,1
2928,Python,3,61.43,9,4,1
2929,SQL,3,60.69,0,0,1
2929,Java,3,60.69,0,0,1
2930,C++,2,72.81,4,2,1
2930,Machine Learning,2,72.81,4,2,1
2931,Python,0,67.83,9,4,1
2932,Machine Learning,5,92.52,9,3,1
2933,Machine Learning,2,93.79,5,3,0
2933,Java,2,93.79,5,3,0
2933,Python,2,93.79,5,3,0
2934,Java,5,70.34,6,3,1
2934,SQL,5,70.34,6,3,1
2935,Java,4,73.03,0,3,1
2935,Python,4,73.03,0,3,1
2935,C++,4,73.03,0,3,1
2936,C++,3,69.45,3,2,0
2936,Machine Learning,3,69.45,3,2,0
2936,SQL,3,69.45,3,2,0
2937,Python,5,96.34,4,1,0
2938,Java,1,80.11,4,4,0
2938,Machine Learning,1,80.11,4,4,0
2939,Python,5,86.25,6,1,0
2940,Machine Learning,4,76.62,3,4,0
2940,C++,4,76.62,3,4,0
2940,Data Analysis,4,76.62,3,4,0
2941,C++,3,85.24,9,3,0
2941,Python,3,85.24,9,3,0
2941,Java,3,85.24,9,3,0
2942,Java,2,75.43,6,0,1
2942,Data Analysis,2,75.43,6,0,1
2942,SQL,2,75.43,6,0,1
2943,Data Analysis,4,73.59,7,2,1
2943,C++,4,73.59,7,2,1
2944,Java,3,85.38,1,4,0
2944,C++,3,85.38,1,4,0
2945,Machine Learning,5,83.64,0,3,0
2946,SQL,0,71.74,9,0,0
2947,Data Analysis,0,65.97,9,3,0
2947,Java,0,65.97,9,3,0
2947,C++,0,65.97,9,3,0
2948,C++,1,74.74,0,2,0
2949,Python,3,76.61,0,0,1
2950,SQL,0,85.15,8,4,1
2950,Java,0,85.15,8,4,1
2951,C++,2,96.58,3,4,0
2951,Java,2,96.58,3,4,0
2951,SQL,2,96.58,3,4,0
2952,Data Analysis,3,61.45,8,4,0
2952,C++,3,61.45,8,4,0
2952,Python,3,61.45,8,4,0
2953,C++,2,69.75,6,4,0
2954,SQL,2,67.75,6,0,0
2955,C++,0,80.09,1,2,1
2955,Java,0,80.09,1,2,1
2955,Data Analysis,0,80.09,1,2,1
2956,C++,3,77.19,1,0,0
2956,Machine Learning,3,77.19,1,0,0
2956,SQL,3,77.19,1,0,0
2957,Python,5,89.16,4,4,1
2958,Python,4,69.7,9,2,1
2958,Data Analysis,4,69.7,9,2,1
2958,SQL,4,69.7,9,2,1
2959,C++,0,83.78,0,1,1
2960,Machine Learning,0,95.35,6,1,1
2960,Data Analysis,0,95.35,6,1,1
2961,Data Analysis,5,96.43,6,0,1
2961,Python,5,96.43,6,0,1
2961,Machine Learning,5,96.43,6,0,1
2962,Machine Learning,3,98.35,7,4,1
2962,Data Analysis,3,98.35,7,4,1
2963,SQL,3,90.93,6,1,1
2963,C++,3,90.93,6,1,1
2964,SQL,2,96.24,7,1,1
2964,Java,2,96.24,7,1,1
2964,Python,2,96.24,7,1,1
2965,Java,5,69.38,2,3,1
2965,SQL,5,69.38,2,3,1
2965,Data Analysis,5,69.38,2,3,1
2966,C++,5,67.9,2,3,1
2966,SQL,5,67.9,2,3,1
2966,Data Analysis,5,67.9,2,3,1
2967,Python,3,60.26,7,2,0
2968,Data Analysis,2,88.27,8,2,0
2968,Machine Learning,2,88.27,8,2,0
2969,Java,0,97.5,9,4,1
2969,SQL,0,97.5,9,4,1
2970,SQL,1,67.48,3,1,0
2971,Java,4,85.48,7,0,0
2972,SQL,0,89.86,0,0,0
2972,Data Analysis,0,89.86,0,0,0
2973,SQL,3,97.1,1,3,0
2973,Data Analysis,3,97.1,1,3,0
2974,SQL,4,85.87,9,2,1
2974,Machine Learning,4,85.87,9,2,1
2974,Data Analysis,4,85.87,9,2,1
2975,Java,1,98.81,9,4,1
2975,SQL,1,98.81,9,4,1
2976,C++,1,73.79,9,3,1
2976,Java,1,73.79,9,3,1
2976,Data Analysis,1,73.79,9,3,1
2977,Java,2,74.0,8,3,0
2978,Python,4,81.72,1,4,0
2979,Java,2,75.34,1,4,0
2980,C++,0,60.06,7,1,1
2981,Java,5,89.27,4,4,1
2981,C++,5,89.27,4,4,1
2982,Python,5,90.07,4,4,0
2982,C++,5,90.07,4,4,0
2983,C++,5,89.88,5,3,1
2984,Data Analysis,4,73.8,7,3,1
2984,Machine Learning,4,73.8,7,3,1
2985,C++,5,80.89,7,0,0
2985,Data Analysis,5,80.89,7,0,0
2986,Data Analysis,0,74.4,8,0,0
2987,Python,2,60.64,9,0,1
2988,Python,4,82.5,2,4,0
2988,Java,4,82.5,2,4,0
2989,Java,2,64.95,8,1,1
2989,Data Analysis,2,64.95,8,1,1
2990,Machine Learning,4,63.2,2,3,1
2990,SQL,4,63.2,2,3,1
2990,Java,4,63.2,2,3,1
2991,Python,2,90.22,0,2,1
2991,Machine Learning,2,90.22,0,2,1
2991,Java,2,90.22,0,2,1
2992,Python,1,60.38,4,1,0
2992,Java,1,60.38,4,1,0
2993,Data Analysis,2,98.36,6,2,0
2993,Python,2,98.36,6,2,0
2994,Python,5,80.61,2,4,0
2994,SQL,5,80.61,2,4,0
2995,Data Analysis,1,99.32,8,2,1
2995,Python,1,99.32,8,2,1
2995,C++,1,99.32,8,2,1
2996,Machine Learning,2,62.32,0,0,0
2996,Python,2,62.32,0,0,0
2997,Java,4,83.34,5,3,0
2997,Python,4,83.34,5,3,0
2998,C++,4,73.97,5,1,0
2999,Data Analysis,4,93.74,7,0,1
2999,C++,4,93.74,7,0,1
2999,Machine Learning,4,93.74,7,0,1
3000,SQL,3,74.45,2,3,1
3000,Machine Learning,3,74.45,2,3,1
3000,Python,3,74.45,2,3,1
3001,Python,0,70.42,4,0,0
